Date,Journey_ID,Transport_Mode,Origin_Station,Destination_Station,Tap_In_Time,Tap_Out_Time,Journey_Cost,Delay_Minutes,Origin_Borough,Destination_Borough,Journey_Duration,Cost_Per_Minute,Time_of_Day,Congestion_Tier
2024-06-09,TFL-J-142219,Overground,Stratford,Waterloo,2024-06-09 09:29:00,2024-06-09 10:03:00,3.43,0,Newham,Lambeth,34.0,0.10088235294117648,Peak AM,Smooth
2024-04-12,TFL-J-166127,Bus,Liverpool Street,Bank,2024-04-12 09:54:00,2024-04-12 10:41:00,1.75,4,City of London,City of London,47.0,0.03723404255319149,Peak AM,Smooth
2024-09-08,TFL-J-227634,Tube,Canary Wharf,Liverpool Street,2024-09-08 16:53:00,2024-09-08 17:43:00,2.84,13,Tower Hamlets,City of London,50.0,0.056799999999999996,Peak PM,High Friction
2024-03-27,TFL-J-797001,Overground,London Bridge,Euston,2024-03-27 12:05:00,2024-03-27 12:42:00,3.35,0,Southwark,Camden,37.0,0.09054054054054055,Off-Peak,Smooth
2024-02-04,TFL-J-200033,Bus,Waterloo,Euston,2024-02-04 16:14:00,2024-02-04 16:55:00,1.75,9,Lambeth,Camden,41.0,0.042682926829268296,Peak PM,Minor Delays
2024-01-19,TFL-J-736043,Bus,Paddington,London Bridge,2024-01-19 22:32:00,2024-01-19 22:56:00,1.75,2,Westminster,Southwark,24.0,0.07291666666666667,Night,Smooth
2024-11-01,TFL-J-425185,Overground,Liverpool Street,London Bridge,2024-11-01 09:36:00,2024-11-01 10:18:00,11.58,9,City of London,Southwark,42.0,0.2757142857142857,Peak AM,Minor Delays
2024-06-02,TFL-J-571188,Tube,London Bridge,Euston,2024-06-02 07:59:00,2024-06-02 08:31:00,2.88,0,Southwark,Camden,32.0,0.09,Peak AM,Smooth
2024-02-25,TFL-J-522578,Tube,Victoria,Stratford,2024-02-25 09:24:00,2024-02-25 10:01:00,3.54,9,Westminster,Newham,37.0,0.09567567567567567,Peak AM,Minor Delays
2024-10-08,TFL-J-202366,Bus,Stratford,Paddington,2024-10-08 07:22:00,2024-10-08 08:15:00,1.75,12,Newham,Westminster,53.0,0.0330188679245283,Peak AM,High Friction
2024-03-18,TFL-J-756528,Tube,Bank,Stratford,2024-03-18 16:18:00,2024-03-18 17:04:00,4.49,19,City of London,Newham,46.0,0.09760869565217392,Peak PM,High Friction
2024-03-27,TFL-J-646253,Tube,Canary Wharf,Victoria,2024-03-27 17:37:00,2024-03-27 18:04:00,3.25,9,Tower Hamlets,Westminster,27.0,0.12037037037037036,Peak PM,Minor Delays
2024-05-17,TFL-J-860004,Overground,Stratford,Bank,2024-05-17 09:41:00,2024-05-17 10:42:00,6.11,20,Newham,City of London,61.0,0.10016393442622952,Peak AM,Severe Friction
2024-03-06,TFL-J-409765,Tube,Victoria,Stratford,2024-03-06 18:29:00,2024-03-06 18:48:00,2.84,2,Westminster,Newham,19.0,0.14947368421052631,Peak PM,Smooth
2024-03-08,TFL-J-932049,Tube,Paddington,Euston,2024-03-08 16:28:00,2024-03-08 17:29:00,10.51,19,Westminster,Camden,61.0,0.1722950819672131,Peak PM,High Friction
2024-03-23,TFL-J-432673,Tube,Paddington,Bank,2024-03-23 15:15:00,2024-03-23 15:57:00,4.8,0,Westminster,City of London,42.0,0.11428571428571428,Off-Peak,Smooth
2024-09-12,TFL-J-363019,Bus,Euston,London Bridge,2024-09-12 08:37:00,2024-09-12 09:10:00,1.75,12,Camden,Southwark,33.0,0.05303030303030303,Peak AM,High Friction
2024-05-01,TFL-J-798320,Bus,Canary Wharf,Waterloo,2024-05-01 07:48:00,2024-05-01 08:16:00,1.75,1,Tower Hamlets,Lambeth,28.0,0.0625,Peak AM,Smooth
2024-09-22,TFL-J-653712,Tube,Euston,London Bridge,2024-09-22 17:01:00,2024-09-22 18:16:00,3.74,48,Camden,Southwark,75.0,0.04986666666666667,Peak PM,High Friction
2024-11-30,TFL-J-541119,Tube,Bank,Liverpool Street,2024-11-30 09:48:00,2024-11-30 10:07:00,4.26,3,City of London,City of London,19.0,0.22421052631578947,Peak AM,Smooth
2024-08-23,TFL-J-215589,Tube,Euston,Waterloo,2024-08-23 08:33:00,2024-08-23 09:20:00,3.33,4,Camden,Lambeth,47.0,0.07085106382978723,Peak AM,Smooth
2024-09-20,TFL-J-212670,Tube,Bank,London Bridge,2024-09-20 08:30:00,2024-09-20 08:45:00,5.19,0,City of London,Southwark,15.0,0.34600000000000003,Peak AM,Smooth
2024-11-20,TFL-J-467140,Tube,Paddington,Stratford,2024-11-20 16:50:00,2024-11-20 17:24:00,3.08,6,Westminster,Newham,34.0,0.09058823529411765,Peak PM,Minor Delays
2024-07-06,TFL-J-257759,Tube,Canary Wharf,Kings Cross,2024-07-06 08:44:00,2024-07-06 09:12:00,5.3,6,Tower Hamlets,Camden,28.0,0.18928571428571428,Peak AM,Minor Delays
2024-03-24,TFL-J-898526,Bus,London Bridge,Victoria,2024-03-24 08:17:00,2024-03-24 08:38:00,1.75,1,Southwark,Westminster,21.0,0.08333333333333333,Peak AM,Smooth
2024-11-25,TFL-J-649585,Tube,Kings Cross,Paddington,2024-11-25 16:28:00,2024-11-25 16:47:00,3.48,0,Camden,Westminster,19.0,0.1831578947368421,Peak PM,Smooth
2024-05-14,TFL-J-888970,Tube,Stratford,London Bridge,2024-05-14 11:28:00,2024-05-14 12:02:00,4.44,1,Newham,Southwark,34.0,0.13058823529411767,Off-Peak,Smooth
2024-05-14,TFL-J-949808,Tube,Kings Cross,Bank,2024-05-14 19:50:00,2024-05-14 20:25:00,5.17,1,Camden,City of London,35.0,0.14771428571428571,Night,Smooth
2024-05-17,TFL-J-305373,Tube,Victoria,Bank,2024-05-17 08:38:00,2024-05-17 09:11:00,4.11,2,Westminster,City of London,33.0,0.12454545454545456,Peak AM,Smooth
2024-07-19,TFL-J-903913,Tube,Euston,Victoria,2024-07-19 18:49:00,2024-07-19 19:19:00,4.94,2,Camden,Westminster,30.0,0.16466666666666668,Peak PM,Smooth
2024-01-14,TFL-J-222123,Overground,Stratford,London Bridge,2024-01-14 20:51:00,2024-01-14 21:31:00,4.36,0,Newham,Southwark,40.0,0.10900000000000001,Night,Smooth
2024-03-29,TFL-J-986640,Tube,Victoria,London Bridge,2024-03-29 19:24:00,2024-03-29 20:00:00,3.33,3,Westminster,Southwark,36.0,0.0925,Night,Smooth
2024-03-11,TFL-J-173549,Tube,Paddington,Liverpool Street,2024-03-11 07:33:00,2024-03-11 08:15:00,4.39,21,Westminster,City of London,42.0,0.10452380952380952,Peak AM,High Friction
2024-11-16,TFL-J-230251,Overground,Bank,Euston,2024-11-16 09:23:00,2024-11-16 10:09:00,4.26,10,City of London,Camden,46.0,0.0926086956521739,Peak AM,Minor Delays
2024-06-17,TFL-J-524382,Tube,Euston,Canary Wharf,2024-06-17 16:59:00,2024-06-17 18:00:00,4.35,35,Camden,Tower Hamlets,61.0,0.07131147540983605,Peak PM,High Friction
2024-04-23,TFL-J-802386,Overground,Canary Wharf,London Bridge,2024-04-23 13:56:00,2024-04-23 14:39:00,4.08,6,Tower Hamlets,Southwark,43.0,0.09488372093023256,Off-Peak,Minor Delays
2024-08-21,TFL-J-225760,Tube,Stratford,Bank,2024-08-21 09:34:00,2024-08-21 10:23:00,3.56,5,Newham,City of London,49.0,0.07265306122448979,Peak AM,Smooth
2024-07-21,TFL-J-484134,Bus,Liverpool Street,London Bridge,2024-07-21 09:08:00,2024-07-21 09:46:00,1.75,2,City of London,Southwark,38.0,0.046052631578947366,Peak AM,Smooth
2024-04-17,TFL-J-719890,Tube,Paddington,Waterloo,2024-04-17 07:15:00,2024-04-17 08:08:00,4.55,15,Westminster,Lambeth,53.0,0.08584905660377358,Peak AM,High Friction
2024-03-28,TFL-J-779753,Bus,Kings Cross,Victoria,2024-03-28 07:48:00,2024-03-28 09:03:00,1.75,56,Camden,Westminster,75.0,0.023333333333333334,Peak AM,Severe Friction
2024-12-15,TFL-J-355259,Overground,Bank,Liverpool Street,2024-12-15 08:55:00,2024-12-15 09:19:00,3.89,4,City of London,City of London,24.0,0.16208333333333333,Peak AM,Smooth
2024-01-31,TFL-J-100883,Bus,Paddington,Kings Cross,2024-01-31 07:30:00,2024-01-31 07:59:00,1.75,4,Westminster,Camden,29.0,0.0603448275862069,Peak AM,Smooth
2024-10-13,TFL-J-659383,Tube,Liverpool Street,Waterloo,2024-10-13 18:08:00,2024-10-13 18:44:00,4.54,2,City of London,Lambeth,36.0,0.12611111111111112,Peak PM,Smooth
2024-09-01,TFL-J-413716,Bus,Stratford,Paddington,2024-09-01 19:16:00,2024-09-01 19:37:00,1.75,4,Newham,Westminster,21.0,0.08333333333333333,Night,Smooth
2024-11-30,TFL-J-374385,Tube,Victoria,Paddington,2024-11-30 09:09:00,2024-11-30 09:58:00,4.06,21,Westminster,Westminster,49.0,0.08285714285714285,Peak AM,High Friction
2024-08-07,TFL-J-593458,Tube,Bank,Euston,2024-08-07 17:07:00,2024-08-07 17:55:00,4.46,6,City of London,Camden,48.0,0.09291666666666666,Peak PM,Minor Delays
2024-11-30,TFL-J-966331,Tube,Paddington,London Bridge,2024-11-30 09:40:00,2024-11-30 10:41:00,3.18,16,Westminster,Southwark,61.0,0.05213114754098361,Peak AM,Severe Friction
2024-12-02,TFL-J-704797,Tube,London Bridge,Liverpool Street,2024-12-02 23:39:00,2024-12-03 00:14:00,4.75,0,Southwark,City of London,35.0,0.1357142857142857,Night,Smooth
2024-05-12,TFL-J-801707,Tube,Liverpool Street,Canary Wharf,2024-05-12 08:17:00,2024-05-12 08:39:00,4.95,7,City of London,Tower Hamlets,22.0,0.225,Peak AM,Minor Delays
2024-11-19,TFL-J-363209,Tube,Waterloo,Paddington,2024-11-19 07:42:00,2024-11-19 08:16:00,5.06,13,Lambeth,Westminster,34.0,0.1488235294117647,Peak AM,High Friction
2024-04-24,TFL-J-777192,Tube,Waterloo,Paddington,2024-04-24 22:20:00,2024-04-24 23:01:00,4.06,3,Lambeth,Westminster,41.0,0.09902439024390243,Night,Smooth
2024-01-03,TFL-J-268770,Tube,Waterloo,London Bridge,2024-01-03 08:48:00,2024-01-03 09:52:00,5.28,20,Lambeth,Southwark,64.0,0.0825,Peak AM,Severe Friction
2024-02-02,TFL-J-248619,Tube,Liverpool Street,Paddington,2024-02-02 07:41:00,2024-02-02 08:12:00,2.86,8,City of London,Westminster,31.0,0.09225806451612903,Peak AM,Minor Delays
2024-08-20,TFL-J-112056,Bus,Paddington,Victoria,2024-08-20 07:50:00,2024-08-20 08:25:00,1.75,1,Westminster,Westminster,35.0,0.05,Peak AM,Smooth
2024-01-07,TFL-J-379948,Tube,Liverpool Street,Bank,2024-01-07 07:59:00,2024-01-07 08:54:00,5.23,17,City of London,City of London,55.0,0.0950909090909091,Peak AM,High Friction
2024-06-27,TFL-J-897880,Tube,Paddington,Bank,2024-06-27 09:37:00,2024-06-27 10:11:00,3.22,0,Westminster,City of London,34.0,0.09470588235294118,Peak AM,Smooth
2024-07-04,TFL-J-782158,Tube,Stratford,Liverpool Street,2024-07-04 13:17:00,2024-07-04 13:56:00,3.57,4,Newham,City of London,39.0,0.09153846153846154,Off-Peak,Smooth
2024-08-10,TFL-J-672680,Bus,Stratford,Victoria,2024-08-10 16:14:00,2024-08-10 17:07:00,1.75,10,Newham,Westminster,53.0,0.0330188679245283,Peak PM,Minor Delays
2024-05-31,TFL-J-873732,Overground,Waterloo,London Bridge,2024-05-31 16:49:00,2024-05-31 17:22:00,5.44,12,Lambeth,Southwark,33.0,0.16484848484848486,Peak PM,High Friction
2024-02-12,TFL-J-914162,Tube,London Bridge,Kings Cross,2024-02-12 17:56:00,2024-02-12 18:15:00,4.17,0,Southwark,Camden,19.0,0.21947368421052632,Peak PM,Smooth
2024-01-01,TFL-J-555129,Bus,London Bridge,Victoria,2024-01-01 09:36:00,2024-01-01 10:24:00,1.75,9,Southwark,Westminster,48.0,0.036458333333333336,Peak AM,Minor Delays
2024-07-27,TFL-J-241752,Tube,Stratford,Euston,2024-07-27 09:51:00,2024-07-27 10:20:00,3.9,1,Newham,Camden,29.0,0.13448275862068965,Peak AM,Smooth
2024-08-20,TFL-J-607558,Bus,Bank,Euston,2024-08-20 18:15:00,2024-08-20 18:59:00,1.75,1,City of London,Camden,44.0,0.03977272727272727,Peak PM,Smooth
2024-04-26,TFL-J-650348,Tube,Kings Cross,Euston,2024-04-26 17:49:00,2024-04-26 18:37:00,5.25,9,Camden,Camden,48.0,0.109375,Peak PM,Minor Delays
2024-07-31,TFL-J-119471,Tube,Waterloo,London Bridge,2024-07-31 16:53:00,2024-07-31 17:44:00,5.43,28,Lambeth,Southwark,51.0,0.10647058823529411,Peak PM,High Friction
2024-12-04,TFL-J-439420,Tube,Waterloo,Kings Cross,2024-12-04 07:23:00,2024-12-04 08:05:00,5.08,4,Lambeth,Camden,42.0,0.12095238095238095,Peak AM,Smooth
2024-11-18,TFL-J-724528,Tube,London Bridge,Waterloo,2024-11-18 09:13:00,2024-11-18 09:52:00,2.92,2,Southwark,Lambeth,39.0,0.07487179487179486,Peak AM,Smooth
2024-01-31,TFL-J-773931,Tube,Waterloo,Canary Wharf,2024-01-31 15:41:00,2024-01-31 16:10:00,4.19,3,Lambeth,Tower Hamlets,29.0,0.14448275862068966,Off-Peak,Smooth
2024-10-12,TFL-J-298227,Tube,Liverpool Street,Victoria,2024-10-12 18:40:00,2024-10-12 19:14:00,12.35,0,City of London,Westminster,34.0,0.36323529411764705,Peak PM,Smooth
2024-04-06,TFL-J-845193,Tube,Victoria,London Bridge,2024-04-06 23:26:00,2024-04-07 00:08:00,3.34,10,Westminster,Southwark,42.0,0.07952380952380952,Night,Minor Delays
2024-05-29,TFL-J-329003,Tube,Kings Cross,Canary Wharf,2024-05-29 18:59:00,2024-05-29 19:25:00,3.61,0,Camden,Tower Hamlets,26.0,0.13884615384615384,Peak PM,Smooth
2024-06-09,TFL-J-142025,Tube,Euston,London Bridge,2024-06-09 07:53:00,2024-06-09 08:30:00,4.79,14,Camden,Southwark,37.0,0.12945945945945947,Peak AM,High Friction
2024-10-09,TFL-J-546506,Tube,Bank,Stratford,2024-10-09 08:45:00,2024-10-09 09:27:00,6.88,5,City of London,Newham,42.0,0.1638095238095238,Peak AM,Smooth
2024-04-10,TFL-J-746486,Bus,Bank,Paddington,2024-04-10 18:20:00,2024-04-10 18:51:00,1.75,0,City of London,Westminster,31.0,0.056451612903225805,Peak PM,Smooth
2024-03-12,TFL-J-784374,Bus,Liverpool Street,Canary Wharf,2024-03-12 07:00:00,2024-03-12 07:25:00,1.75,3,City of London,Tower Hamlets,25.0,0.07,Peak AM,Smooth
2024-06-07,TFL-J-324339,Bus,Kings Cross,Paddington,2024-06-07 21:52:00,2024-06-07 22:24:00,1.75,0,Camden,Westminster,32.0,0.0546875,Night,Smooth
2024-05-29,TFL-J-378425,Tube,Paddington,Bank,2024-05-29 17:08:00,2024-05-29 17:57:00,4.9,11,Westminster,City of London,49.0,0.1,Peak PM,High Friction
2024-09-03,TFL-J-547477,Tube,Stratford,Liverpool Street,2024-09-03 16:31:00,2024-09-03 16:57:00,4.98,4,Newham,City of London,26.0,0.19153846153846155,Peak PM,Smooth
2024-04-21,TFL-J-462142,Tube,Victoria,Kings Cross,2024-04-21 07:08:00,2024-04-21 07:37:00,4.4,1,Westminster,Camden,29.0,0.1517241379310345,Peak AM,Smooth
2024-09-22,TFL-J-585199,Tube,Waterloo,London Bridge,2024-09-22 07:56:00,2024-09-22 08:27:00,3.48,1,Lambeth,Southwark,31.0,0.11225806451612903,Peak AM,Smooth
2024-06-15,TFL-J-302404,Bus,Waterloo,Canary Wharf,2024-06-15 07:00:00,2024-06-15 08:01:00,1.75,33,Lambeth,Tower Hamlets,61.0,0.028688524590163935,Peak AM,Severe Friction
2024-06-17,TFL-J-410153,Bus,Waterloo,Euston,2024-06-17 21:36:00,2024-06-17 21:53:00,1.75,2,Lambeth,Camden,17.0,0.10294117647058823,Night,Smooth
2024-02-14,TFL-J-689603,Bus,Canary Wharf,Bank,2024-02-14 18:31:00,2024-02-14 18:58:00,1.75,12,Tower Hamlets,City of London,27.0,0.06481481481481481,Peak PM,High Friction
2024-12-18,TFL-J-449263,Bus,Liverpool Street,Euston,2024-12-18 07:39:00,2024-12-18 08:25:00,1.75,5,City of London,Camden,46.0,0.03804347826086957,Peak AM,Smooth
2024-12-05,TFL-J-466232,Overground,Victoria,Paddington,2024-12-05 23:24:00,2024-12-05 23:46:00,4.97,5,Westminster,Westminster,22.0,0.2259090909090909,Night,Smooth
2024-05-17,TFL-J-791774,Bus,Victoria,Paddington,2024-05-17 10:00:00,2024-05-17 10:39:00,1.75,3,Westminster,Westminster,39.0,0.04487179487179487,Off-Peak,Smooth
2024-05-30,TFL-J-527003,Tube,Waterloo,London Bridge,2024-05-30 16:14:00,2024-05-30 17:05:00,3.88,24,Lambeth,Southwark,51.0,0.07607843137254902,Peak PM,High Friction
2024-06-06,TFL-J-197956,Tube,Stratford,Paddington,2024-06-06 17:23:00,2024-06-06 17:52:00,4.04,4,Newham,Westminster,29.0,0.1393103448275862,Peak PM,Smooth
2024-03-23,TFL-J-492932,Bus,Paddington,Kings Cross,2024-03-23 08:42:00,2024-03-23 09:48:00,1.75,35,Westminster,Camden,66.0,0.026515151515151516,Peak AM,Severe Friction
2024-02-03,TFL-J-167513,Bus,Stratford,Victoria,2024-02-03 07:06:00,2024-02-03 07:52:00,1.75,9,Newham,Westminster,46.0,0.03804347826086957,Peak AM,Minor Delays
2024-11-03,TFL-J-582247,Tube,Euston,Canary Wharf,2024-11-03 07:47:00,2024-11-03 08:35:00,4.88,31,Camden,Tower Hamlets,48.0,0.10166666666666667,Peak AM,High Friction
2024-08-10,TFL-J-158539,Bus,Liverpool Street,London Bridge,2024-08-10 22:34:00,2024-08-10 23:06:00,1.75,0,City of London,Southwark,32.0,0.0546875,Night,Smooth
2024-12-19,TFL-J-320302,Tube,Waterloo,London Bridge,2024-12-19 20:35:00,2024-12-19 21:17:00,5.49,0,Lambeth,Southwark,42.0,0.13071428571428573,Night,Smooth
2024-09-13,TFL-J-282702,Bus,London Bridge,Waterloo,2024-09-13 18:09:00,2024-09-13 18:45:00,1.75,7,Southwark,Lambeth,36.0,0.04861111111111111,Peak PM,Minor Delays
2024-05-23,TFL-J-921186,Tube,Stratford,Waterloo,2024-05-23 17:33:00,2024-05-23 18:30:00,3.57,16,Newham,Lambeth,57.0,0.06263157894736841,Peak PM,High Friction
2024-11-22,TFL-J-882718,Tube,Bank,Paddington,2024-11-22 10:45:00,2024-11-22 11:26:00,5.41,6,City of London,Westminster,41.0,0.13195121951219513,Off-Peak,Minor Delays
2024-09-23,TFL-J-981673,Tube,Paddington,Canary Wharf,2024-09-23 16:52:00,2024-09-23 17:33:00,5.05,0,Westminster,Tower Hamlets,41.0,0.12317073170731707,Peak PM,Smooth
2024-10-19,TFL-J-623346,Tube,Bank,Euston,2024-10-19 16:54:00,2024-10-19 17:26:00,4.08,6,City of London,Camden,32.0,0.1275,Peak PM,Minor Delays
2024-09-27,TFL-J-872311,Bus,Paddington,Victoria,2024-09-27 08:00:00,2024-09-27 08:35:00,1.75,13,Westminster,Westminster,35.0,0.05,Peak AM,High Friction
2024-11-07,TFL-J-558671,Tube,Victoria,Canary Wharf,2024-11-07 19:18:00,2024-11-07 19:43:00,4.5,1,Westminster,Tower Hamlets,25.0,0.18,Night,Smooth
2024-09-23,TFL-J-312239,Bus,Victoria,Euston,2024-09-23 21:45:00,2024-09-23 22:12:00,1.75,0,Westminster,Camden,27.0,0.06481481481481481,Night,Smooth
2024-06-04,TFL-J-257735,Overground,Waterloo,Bank,2024-06-04 08:49:00,2024-06-04 09:29:00,4.22,20,Lambeth,City of London,40.0,0.1055,Peak AM,High Friction
2024-06-24,TFL-J-292505,Tube,Stratford,Canary Wharf,2024-06-24 09:20:00,2024-06-24 10:03:00,4.76,3,Newham,Tower Hamlets,43.0,0.11069767441860465,Peak AM,Smooth
2024-08-26,TFL-J-291934,Bus,Liverpool Street,Paddington,2024-08-26 18:24:00,2024-08-26 19:14:00,1.75,7,City of London,Westminster,50.0,0.035,Peak PM,Minor Delays
2024-09-06,TFL-J-633741,Tube,Euston,Paddington,2024-09-06 08:02:00,2024-09-06 08:47:00,5.28,1,Camden,Westminster,45.0,0.11733333333333335,Peak AM,Smooth
2024-02-07,TFL-J-934295,Tube,Liverpool Street,Paddington,2024-02-07 08:34:00,2024-02-07 08:59:00,5.37,6,City of London,Westminster,25.0,0.2148,Peak AM,Minor Delays
2024-12-12,TFL-J-713047,Tube,Canary Wharf,Kings Cross,2024-12-12 07:49:00,2024-12-12 09:20:00,2.96,61,Tower Hamlets,Camden,91.0,0.032527472527472526,Peak AM,Severe Friction
2024-08-07,TFL-J-671019,Overground,Victoria,Kings Cross,2024-08-07 17:53:00,2024-08-07 18:42:00,3.65,30,Westminster,Camden,49.0,0.07448979591836735,Peak PM,High Friction
2024-11-06,TFL-J-670486,Tube,London Bridge,Victoria,2024-11-06 08:00:00,2024-11-06 08:23:00,3.04,2,Southwark,Westminster,23.0,0.13217391304347825,Peak AM,Smooth
2024-02-11,TFL-J-730556,Tube,Bank,Waterloo,2024-02-11 10:13:00,2024-02-11 10:36:00,3.09,1,City of London,Lambeth,23.0,0.13434782608695653,Off-Peak,Smooth
2024-01-30,TFL-J-904669,Tube,Waterloo,Stratford,2024-01-30 09:45:00,2024-01-30 10:39:00,3.75,10,Lambeth,Newham,54.0,0.06944444444444445,Peak AM,Minor Delays
2024-05-12,TFL-J-293431,Bus,Kings Cross,London Bridge,2024-05-12 18:03:00,2024-05-12 18:35:00,1.75,7,Camden,Southwark,32.0,0.0546875,Peak PM,Minor Delays
2024-01-15,TFL-J-762807,Bus,Kings Cross,Waterloo,2024-01-15 18:01:00,2024-01-15 18:18:00,1.75,2,Camden,Lambeth,17.0,0.10294117647058823,Peak PM,Smooth
2024-12-08,TFL-J-240223,Tube,Euston,Liverpool Street,2024-12-08 21:27:00,2024-12-08 22:09:00,2.82,3,Camden,City of London,42.0,0.06714285714285714,Night,Smooth
2024-03-23,TFL-J-326767,Tube,Bank,Canary Wharf,2024-03-23 18:30:00,2024-03-23 19:06:00,4.49,0,City of London,Tower Hamlets,36.0,0.12472222222222223,Peak PM,Smooth
2024-09-28,TFL-J-269691,Bus,Liverpool Street,Stratford,2024-09-28 14:20:00,2024-09-28 14:48:00,1.75,1,City of London,Newham,28.0,0.0625,Off-Peak,Smooth
2024-05-20,TFL-J-626281,Bus,Stratford,Paddington,2024-05-20 16:30:00,2024-05-20 16:59:00,1.75,2,Newham,Westminster,29.0,0.0603448275862069,Peak PM,Smooth
2024-09-21,TFL-J-175210,Tube,Bank,Euston,2024-09-21 23:32:00,2024-09-22 00:15:00,3.57,1,City of London,Camden,43.0,0.08302325581395348,Night,Smooth
2024-08-21,TFL-J-182267,Tube,Stratford,Waterloo,2024-08-21 18:37:00,2024-08-21 19:54:00,3.69,56,Newham,Lambeth,77.0,0.04792207792207792,Peak PM,High Friction
2024-10-21,TFL-J-262998,Bus,Liverpool Street,Euston,2024-10-21 09:55:00,2024-10-21 10:49:00,1.75,11,City of London,Camden,54.0,0.032407407407407406,Peak AM,High Friction
2024-11-10,TFL-J-882749,Tube,Waterloo,Paddington,2024-11-10 17:05:00,2024-11-10 17:49:00,5.5,8,Lambeth,Westminster,44.0,0.125,Peak PM,Minor Delays
2024-10-17,TFL-J-898478,Tube,Euston,Waterloo,2024-10-17 08:45:00,2024-10-17 09:31:00,3.96,6,Camden,Lambeth,46.0,0.08608695652173913,Peak AM,Minor Delays
2024-05-12,TFL-J-513805,Bus,Victoria,Waterloo,2024-05-12 07:14:00,2024-05-12 07:41:00,1.75,8,Westminster,Lambeth,27.0,0.06481481481481481,Peak AM,Minor Delays
2024-06-03,TFL-J-111709,Tube,Paddington,Victoria,2024-06-03 08:45:00,2024-06-03 09:47:00,4.04,26,Westminster,Westminster,62.0,0.06516129032258064,Peak AM,Severe Friction
2024-03-19,TFL-J-683778,Bus,Canary Wharf,Kings Cross,2024-03-19 18:09:00,2024-03-19 19:07:00,1.75,24,Tower Hamlets,Camden,58.0,0.03017241379310345,Peak PM,High Friction
2024-12-17,TFL-J-233851,Tube,Kings Cross,Bank,2024-12-17 12:34:00,2024-12-17 13:16:00,3.66,1,Camden,City of London,42.0,0.08714285714285715,Off-Peak,Smooth
2024-07-27,TFL-J-693157,Tube,Stratford,Waterloo,2024-07-27 13:24:00,2024-07-27 14:05:00,3.67,2,Newham,Lambeth,41.0,0.08951219512195122,Off-Peak,Smooth
2024-12-08,TFL-J-323884,Bus,Victoria,Stratford,2024-12-08 23:10:00,2024-12-08 23:47:00,1.75,1,Westminster,Newham,37.0,0.0472972972972973,Night,Smooth
2024-08-19,TFL-J-581544,Bus,Waterloo,Kings Cross,2024-08-19 07:16:00,2024-08-19 08:04:00,1.75,7,Lambeth,Camden,48.0,0.036458333333333336,Peak AM,Minor Delays
2024-12-23,TFL-J-293091,Overground,Victoria,Kings Cross,2024-12-23 16:00:00,2024-12-23 17:05:00,3.47,28,Westminster,Camden,65.0,0.053384615384615385,Peak PM,High Friction
2024-10-10,TFL-J-812467,Tube,Stratford,Waterloo,2024-10-10 16:38:00,2024-10-10 17:02:00,3.21,1,Newham,Lambeth,24.0,0.13375,Peak PM,Smooth
2024-06-27,TFL-J-717840,Bus,Paddington,London Bridge,2024-06-27 07:55:00,2024-06-27 08:35:00,1.75,2,Westminster,Southwark,40.0,0.04375,Peak AM,Smooth
2024-01-20,TFL-J-796997,Bus,Kings Cross,Waterloo,2024-01-20 08:56:00,2024-01-20 09:31:00,1.75,3,Camden,Lambeth,35.0,0.05,Peak AM,Smooth
2024-05-29,TFL-J-659375,Bus,Waterloo,Stratford,2024-05-29 18:08:00,2024-05-29 18:55:00,1.75,8,Lambeth,Newham,47.0,0.03723404255319149,Peak PM,Minor Delays
2024-12-03,TFL-J-448315,Bus,Liverpool Street,Kings Cross,2024-12-03 09:46:00,2024-12-03 10:18:00,1.75,2,City of London,Camden,32.0,0.0546875,Peak AM,Smooth
2024-05-25,TFL-J-497935,Tube,Euston,Victoria,2024-05-25 15:35:00,2024-05-25 16:16:00,4.82,2,Camden,Westminster,41.0,0.1175609756097561,Off-Peak,Smooth
2024-01-10,TFL-J-703018,Tube,Stratford,Kings Cross,2024-01-10 08:22:00,2024-01-10 08:55:00,5.07,4,Newham,Camden,33.0,0.15363636363636365,Peak AM,Smooth
2024-04-21,TFL-J-809852,Tube,Euston,Liverpool Street,2024-04-21 23:20:00,2024-04-21 23:44:00,4.11,0,Camden,City of London,24.0,0.17125,Night,Smooth
