Date,Journey_ID,Transport_Mode,Origin_Station,Destination_Station,Tap_In_Time,Tap_Out_Time,Journey_Cost,Delay_Minutes,Origin_Borough,Destination_Borough,Journey_Duration
2024-07-20,TFL-J-517334,Tube,London Bridge,Euston,2024-07-20 16:03:00,2024-07-20 16:40:00,4.32,14,Southwark,Camden,37.0
2024-10-19,TFL-J-383767,Tube,London Bridge,Waterloo,2024-10-19 08:15:00,2024-10-19 09:34:00,4.92,36,Southwark,Lambeth,79.0
2024-02-22,TFL-J-815304,Tube,London Bridge,Paddington,2024-02-22 17:07:00,2024-02-22 17:42:00,4.38,3,Southwark,Westminster,35.0
2024-10-15,TFL-J-818992,Bus,Liverpool Street,Stratford,2024-10-15 07:43:00,2024-10-15 08:21:00,1.75,3,City of London,Newham,38.0
2024-02-01,TFL-J-710477,Overground,Paddington,Bank,2024-02-01 16:06:00,2024-02-01 17:02:00,5.2,14,Westminster,City of London,56.0
2024-07-08,TFL-J-520793,Bus,Canary Wharf,London Bridge,2024-07-08 22:45:00,2024-07-08 23:38:00,1.75,13,Tower Hamlets,Southwark,53.0
2024-05-25,TFL-J-809743,Tube,Waterloo,Victoria,2024-05-25 19:48:00,2024-05-25 20:16:00,3.27,3,Lambeth,Westminster,28.0
2024-07-17,TFL-J-439254,Tube,Stratford,Liverpool Street,2024-07-17 09:23:00,2024-07-17 10:36:00,3.31,36,Newham,City of London,73.0
2024-03-20,TFL-J-367279,Bus,Liverpool Street,London Bridge,2024-03-20 07:24:00,2024-03-20 07:55:00,1.75,6,City of London,Southwark,31.0
2024-05-12,TFL-J-554852,Tube,Stratford,Waterloo,2024-05-12 08:11:00,2024-05-12 08:45:00,3.7,8,Newham,Lambeth,34.0
2024-09-11,TFL-J-830177,Tube,Paddington,Kings Cross,2024-09-11 13:36:00,2024-09-11 14:20:00,3.11,6,Westminster,Camden,44.0
2024-11-25,TFL-J-964566,Overground,Euston,London Bridge,2024-11-25 08:46:00,2024-11-25 10:00:00,3.82,31,Camden,Southwark,74.0
2024-03-05,TFL-J-371159,Tube,Kings Cross,Liverpool Street,2024-03-05 07:25:00,2024-03-05 07:56:00,4.3,5,Camden,City of London,31.0
2024-08-02,TFL-J-800745,Tube,Paddington,Waterloo,2024-08-02 17:26:00,2024-08-02 17:54:00,4.6,11,Westminster,Lambeth,28.0
2024-02-06,TFL-J-544453,Tube,Euston,Victoria,2024-02-06 08:26:00,2024-02-06 09:05:00,4.99,0,Camden,Westminster,39.0
2024-11-24,TFL-J-633172,Overground,Paddington,Liverpool Street,2024-11-24 08:40:00,2024-11-24 09:01:00,4.01,4,Westminster,City of London,21.0
2024-03-23,TFL-J-222632,Tube,Kings Cross,Bank,2024-03-23 17:16:00,2024-03-23 18:11:00,5.31,13,Camden,City of London,55.0
2024-05-14,TFL-J-981175,Tube,Euston,Canary Wharf,2024-05-14 16:58:00,2024-05-14 17:32:00,4.46,1,Camden,Tower Hamlets,34.0
2024-02-21,TFL-J-717242,Tube,Victoria,London Bridge,2024-02-21 20:51:00,2024-02-21 21:30:00,3.21,1,Westminster,Southwark,39.0
2024-09-01,TFL-J-627159,Tube,Victoria,Stratford,2024-09-01 09:45:00,2024-09-01 10:42:00,3.34,34,Westminster,Newham,57.0
2024-11-05,TFL-J-210751,Tube,Victoria,Bank,2024-11-05 16:25:00,2024-11-05 16:59:00,4.4,8,Westminster,City of London,34.0
2024-12-13,TFL-J-180703,Tube,Kings Cross,Victoria,2024-12-13 09:39:00,2024-12-13 10:47:00,3.88,32,Camden,Westminster,68.0
2024-12-02,TFL-J-717131,Bus,Euston,Paddington,2024-12-02 07:08:00,2024-12-02 07:35:00,1.75,2,Camden,Westminster,27.0
2024-09-19,TFL-J-577664,Tube,Stratford,London Bridge,2024-09-19 07:58:00,2024-09-19 08:29:00,4.54,12,Newham,Southwark,31.0
2024-04-28,TFL-J-399111,Bus,Canary Wharf,Waterloo,2024-04-28 16:22:00,2024-04-28 16:46:00,1.75,1,Tower Hamlets,Lambeth,24.0
2024-01-18,TFL-J-655477,Tube,Paddington,Canary Wharf,2024-01-18 20:35:00,2024-01-18 20:57:00,3.31,7,Westminster,Tower Hamlets,22.0
2024-06-27,TFL-J-829112,Bus,Canary Wharf,Liverpool Street,2024-06-27 08:39:00,2024-06-27 09:31:00,1.75,11,Tower Hamlets,City of London,52.0
2024-12-09,TFL-J-586498,Tube,Waterloo,Stratford,2024-12-09 17:57:00,2024-12-09 18:39:00,5.3,20,Lambeth,Newham,42.0
2024-05-12,TFL-J-306137,Overground,Victoria,London Bridge,2024-05-12 16:19:00,2024-05-12 16:46:00,4.87,1,Westminster,Southwark,27.0
2024-04-02,TFL-J-821057,Tube,Euston,Canary Wharf,2024-04-02 17:07:00,2024-04-02 17:52:00,4.05,7,Camden,Tower Hamlets,45.0
2024-10-04,TFL-J-611867,Tube,Stratford,Bank,2024-10-04 13:07:00,2024-10-04 13:40:00,4.81,5,Newham,City of London,33.0
2024-04-23,TFL-J-742162,Bus,Bank,Waterloo,2024-04-23 17:07:00,2024-04-23 17:49:00,1.75,23,City of London,Lambeth,42.0
2024-06-09,TFL-J-656984,Tube,Stratford,Euston,2024-06-09 18:22:00,2024-06-09 18:43:00,9.42,5,Newham,Camden,21.0
2024-03-14,TFL-J-545018,Tube,Canary Wharf,Waterloo,2024-03-14 17:39:00,2024-03-14 18:28:00,3.23,24,Tower Hamlets,Lambeth,49.0
2024-03-09,TFL-J-441302,Tube,Kings Cross,Canary Wharf,2024-03-09 09:27:00,2024-03-09 10:07:00,3.21,2,Camden,Tower Hamlets,40.0
2024-08-05,TFL-J-221642,Tube,Euston,Kings Cross,2024-08-05 10:33:00,2024-08-05 11:21:00,4.68,3,Camden,Camden,48.0
2024-09-13,TFL-J-592738,Tube,Bank,Euston,2024-09-13 08:40:00,2024-09-13 09:42:00,5.33,20,City of London,Camden,62.0
2024-12-12,TFL-J-173424,Tube,Canary Wharf,Paddington,2024-12-12 12:42:00,2024-12-12 13:08:00,3.25,0,Tower Hamlets,Westminster,26.0
2024-07-17,TFL-J-568621,Overground,Euston,Paddington,2024-07-17 16:55:00,2024-07-17 17:26:00,5.4,6,Camden,Westminster,31.0
2024-04-23,TFL-J-710443,Tube,Euston,Kings Cross,2024-04-23 15:31:00,2024-04-23 16:18:00,3.55,2,Camden,Camden,47.0
2024-05-07,TFL-J-206094,Overground,Stratford,Paddington,2024-05-07 16:45:00,2024-05-07 17:42:00,3.23,22,Newham,Westminster,57.0
2024-11-10,TFL-J-805878,Tube,Victoria,Kings Cross,2024-11-10 16:30:00,2024-11-10 17:26:00,3.04,14,Westminster,Camden,56.0
2024-10-22,TFL-J-453267,Bus,Kings Cross,Stratford,2024-10-22 07:49:00,2024-10-22 08:30:00,1.75,9,Camden,Newham,41.0
2024-04-23,TFL-J-570569,Tube,Canary Wharf,Stratford,2024-04-23 11:43:00,2024-04-23 12:21:00,5.46,6,Tower Hamlets,Newham,38.0
2024-12-20,TFL-J-742596,Tube,London Bridge,Paddington,2024-12-20 22:57:00,2024-12-20 23:43:00,4.61,9,Southwark,Westminster,46.0
2024-08-10,TFL-J-739867,Tube,Bank,Canary Wharf,2024-08-10 10:37:00,2024-08-10 10:56:00,2.91,3,City of London,Tower Hamlets,19.0
2024-08-15,TFL-J-725914,Tube,Kings Cross,Bank,2024-08-15 08:26:00,2024-08-15 08:53:00,3.68,0,Camden,City of London,27.0
2024-06-24,TFL-J-883162,Bus,Canary Wharf,Euston,2024-06-24 20:53:00,2024-06-24 21:38:00,1.75,0,Tower Hamlets,Camden,45.0
2024-05-27,TFL-J-853477,Bus,Kings Cross,Bank,2024-05-27 07:41:00,2024-05-27 08:24:00,1.75,6,Camden,City of London,43.0
2024-06-19,TFL-J-348505,Tube,Bank,Euston,2024-06-19 21:57:00,2024-06-19 22:44:00,4.37,6,City of London,Camden,47.0
2024-06-09,TFL-J-142219,Overground,Stratford,Waterloo,2024-06-09 09:29:00,2024-06-09 10:03:00,3.43,0,Newham,Lambeth,34.0
2024-04-12,TFL-J-166127,Bus,Liverpool Street,Bank,2024-04-12 09:54:00,2024-04-12 10:41:00,1.75,4,City of London,City of London,47.0
2024-09-08,TFL-J-227634,Tube,Canary Wharf,Liverpool Street,2024-09-08 16:53:00,2024-09-08 17:43:00,2.84,13,Tower Hamlets,City of London,50.0
2024-03-27,TFL-J-797001,Overground,London Bridge,Euston,2024-03-27 12:05:00,2024-03-27 12:42:00,3.35,0,Southwark,Camden,37.0
2024-02-04,TFL-J-200033,Bus,Waterloo,Euston,2024-02-04 16:14:00,2024-02-04 16:55:00,1.75,9,Lambeth,Camden,41.0
2024-01-19,TFL-J-736043,Bus,Paddington,London Bridge,2024-01-19 22:32:00,2024-01-19 22:56:00,1.75,2,Westminster,Southwark,24.0
2024-11-01,TFL-J-425185,Overground,Liverpool Street,London Bridge,2024-11-01 09:36:00,2024-11-01 10:18:00,11.58,9,City of London,Southwark,42.0
2024-06-02,TFL-J-571188,Tube,London Bridge,Euston,2024-06-02 07:59:00,2024-06-02 08:31:00,2.88,0,Southwark,Camden,32.0
2024-02-25,TFL-J-522578,Tube,Victoria,Stratford,2024-02-25 09:24:00,2024-02-25 10:01:00,3.54,9,Westminster,Newham,37.0
2024-10-08,TFL-J-202366,Bus,Stratford,Paddington,2024-10-08 07:22:00,2024-10-08 08:15:00,1.75,12,Newham,Westminster,53.0
2024-03-18,TFL-J-756528,Tube,Bank,Stratford,2024-03-18 16:18:00,2024-03-18 17:04:00,4.49,19,City of London,Newham,46.0
2024-03-27,TFL-J-646253,Tube,Canary Wharf,Victoria,2024-03-27 17:37:00,2024-03-27 18:04:00,3.25,9,Tower Hamlets,Westminster,27.0
2024-05-17,TFL-J-860004,Overground,Stratford,Bank,2024-05-17 09:41:00,2024-05-17 10:42:00,6.11,20,Newham,City of London,61.0
2024-03-06,TFL-J-409765,Tube,Victoria,Stratford,2024-03-06 18:29:00,2024-03-06 18:48:00,2.84,2,Westminster,Newham,19.0
2024-03-08,TFL-J-932049,Tube,Paddington,Euston,2024-03-08 16:28:00,2024-03-08 17:29:00,10.51,19,Westminster,Camden,61.0
2024-03-23,TFL-J-432673,Tube,Paddington,Bank,2024-03-23 15:15:00,2024-03-23 15:57:00,4.8,0,Westminster,City of London,42.0
2024-09-12,TFL-J-363019,Bus,Euston,London Bridge,2024-09-12 08:37:00,2024-09-12 09:10:00,1.75,12,Camden,Southwark,33.0
2024-05-01,TFL-J-798320,Bus,Canary Wharf,Waterloo,2024-05-01 07:48:00,2024-05-01 08:16:00,1.75,1,Tower Hamlets,Lambeth,28.0
2024-09-22,TFL-J-653712,Tube,Euston,London Bridge,2024-09-22 17:01:00,2024-09-22 18:16:00,3.74,48,Camden,Southwark,75.0
2024-11-30,TFL-J-541119,Tube,Bank,Liverpool Street,2024-11-30 09:48:00,2024-11-30 10:07:00,4.26,3,City of London,City of London,19.0
2024-08-23,TFL-J-215589,Tube,Euston,Waterloo,2024-08-23 08:33:00,2024-08-23 09:20:00,3.33,4,Camden,Lambeth,47.0
2024-09-20,TFL-J-212670,Tube,Bank,London Bridge,2024-09-20 08:30:00,2024-09-20 08:45:00,5.19,0,City of London,Southwark,15.0
2024-11-20,TFL-J-467140,Tube,Paddington,Stratford,2024-11-20 16:50:00,2024-11-20 17:24:00,3.08,6,Westminster,Newham,34.0
2024-07-06,TFL-J-257759,Tube,Canary Wharf,Kings Cross,2024-07-06 08:44:00,2024-07-06 09:12:00,5.3,6,Tower Hamlets,Camden,28.0
2024-03-24,TFL-J-898526,Bus,London Bridge,Victoria,2024-03-24 08:17:00,2024-03-24 08:38:00,1.75,1,Southwark,Westminster,21.0
2024-11-25,TFL-J-649585,Tube,Kings Cross,Paddington,2024-11-25 16:28:00,2024-11-25 16:47:00,3.48,0,Camden,Westminster,19.0
2024-05-14,TFL-J-888970,Tube,Stratford,London Bridge,2024-05-14 11:28:00,2024-05-14 12:02:00,4.44,1,Newham,Southwark,34.0
2024-05-14,TFL-J-949808,Tube,Kings Cross,Bank,2024-05-14 19:50:00,2024-05-14 20:25:00,5.17,1,Camden,City of London,35.0
2024-05-17,TFL-J-305373,Tube,Victoria,Bank,2024-05-17 08:38:00,2024-05-17 09:11:00,4.11,2,Westminster,City of London,33.0
2024-07-19,TFL-J-903913,Tube,Euston,Victoria,2024-07-19 18:49:00,2024-07-19 19:19:00,4.94,2,Camden,Westminster,30.0
2024-01-14,TFL-J-222123,Overground,Stratford,London Bridge,2024-01-14 20:51:00,2024-01-14 21:31:00,4.36,0,Newham,Southwark,40.0
2024-03-29,TFL-J-986640,Tube,Victoria,London Bridge,2024-03-29 19:24:00,2024-03-29 20:00:00,3.33,3,Westminster,Southwark,36.0
2024-03-11,TFL-J-173549,Tube,Paddington,Liverpool Street,2024-03-11 07:33:00,2024-03-11 08:15:00,4.39,21,Westminster,City of London,42.0
2024-11-16,TFL-J-230251,Overground,Bank,Euston,2024-11-16 09:23:00,2024-11-16 10:09:00,4.26,10,City of London,Camden,46.0
2024-06-17,TFL-J-524382,Tube,Euston,Canary Wharf,2024-06-17 16:59:00,2024-06-17 18:00:00,4.35,35,Camden,Tower Hamlets,61.0
2024-04-23,TFL-J-802386,Overground,Canary Wharf,London Bridge,2024-04-23 13:56:00,2024-04-23 14:39:00,4.08,6,Tower Hamlets,Southwark,43.0
2024-08-21,TFL-J-225760,Tube,Stratford,Bank,2024-08-21 09:34:00,2024-08-21 10:23:00,3.56,5,Newham,City of London,49.0
2024-07-21,TFL-J-484134,Bus,Liverpool Street,London Bridge,2024-07-21 09:08:00,2024-07-21 09:46:00,1.75,2,City of London,Southwark,38.0
2024-04-17,TFL-J-719890,Tube,Paddington,Waterloo,2024-04-17 07:15:00,2024-04-17 08:08:00,4.55,15,Westminster,Lambeth,53.0
2024-03-28,TFL-J-779753,Bus,Kings Cross,Victoria,2024-03-28 07:48:00,2024-03-28 09:03:00,1.75,56,Camden,Westminster,75.0
2024-12-15,TFL-J-355259,Overground,Bank,Liverpool Street,2024-12-15 08:55:00,2024-12-15 09:19:00,3.89,4,City of London,City of London,24.0
2024-01-31,TFL-J-100883,Bus,Paddington,Kings Cross,2024-01-31 07:30:00,2024-01-31 07:59:00,1.75,4,Westminster,Camden,29.0
2024-10-13,TFL-J-659383,Tube,Liverpool Street,Waterloo,2024-10-13 18:08:00,2024-10-13 18:44:00,4.54,2,City of London,Lambeth,36.0
2024-09-01,TFL-J-413716,Bus,Stratford,Paddington,2024-09-01 19:16:00,2024-09-01 19:37:00,1.75,4,Newham,Westminster,21.0
2024-11-30,TFL-J-374385,Tube,Victoria,Paddington,2024-11-30 09:09:00,2024-11-30 09:58:00,4.06,21,Westminster,Westminster,49.0
2024-08-07,TFL-J-593458,Tube,Bank,Euston,2024-08-07 17:07:00,2024-08-07 17:55:00,4.46,6,City of London,Camden,48.0
2024-11-30,TFL-J-966331,Tube,Paddington,London Bridge,2024-11-30 09:40:00,2024-11-30 10:41:00,3.18,16,Westminster,Southwark,61.0
2024-12-02,TFL-J-704797,Tube,London Bridge,Liverpool Street,2024-12-02 23:39:00,2024-12-03 00:14:00,4.75,0,Southwark,City of London,35.0
2024-05-12,TFL-J-801707,Tube,Liverpool Street,Canary Wharf,2024-05-12 08:17:00,2024-05-12 08:39:00,4.95,7,City of London,Tower Hamlets,22.0
2024-11-19,TFL-J-363209,Tube,Waterloo,Paddington,2024-11-19 07:42:00,2024-11-19 08:16:00,5.06,13,Lambeth,Westminster,34.0
2024-04-24,TFL-J-777192,Tube,Waterloo,Paddington,2024-04-24 22:20:00,2024-04-24 23:01:00,4.06,3,Lambeth,Westminster,41.0
2024-01-03,TFL-J-268770,Tube,Waterloo,London Bridge,2024-01-03 08:48:00,2024-01-03 09:52:00,5.28,20,Lambeth,Southwark,64.0
2024-02-02,TFL-J-248619,Tube,Liverpool Street,Paddington,2024-02-02 07:41:00,2024-02-02 08:12:00,2.86,8,City of London,Westminster,31.0
2024-08-20,TFL-J-112056,Bus,Paddington,Victoria,2024-08-20 07:50:00,2024-08-20 08:25:00,1.75,1,Westminster,Westminster,35.0
2024-01-07,TFL-J-379948,Tube,Liverpool Street,Bank,2024-01-07 07:59:00,2024-01-07 08:54:00,5.23,17,City of London,City of London,55.0
2024-06-27,TFL-J-897880,Tube,Paddington,Bank,2024-06-27 09:37:00,2024-06-27 10:11:00,3.22,0,Westminster,City of London,34.0
2024-07-04,TFL-J-782158,Tube,Stratford,Liverpool Street,2024-07-04 13:17:00,2024-07-04 13:56:00,3.57,4,Newham,City of London,39.0
2024-08-10,TFL-J-672680,Bus,Stratford,Victoria,2024-08-10 16:14:00,2024-08-10 17:07:00,1.75,10,Newham,Westminster,53.0
2024-05-31,TFL-J-873732,Overground,Waterloo,London Bridge,2024-05-31 16:49:00,2024-05-31 17:22:00,5.44,12,Lambeth,Southwark,33.0
2024-02-12,TFL-J-914162,Tube,London Bridge,Kings Cross,2024-02-12 17:56:00,2024-02-12 18:15:00,4.17,0,Southwark,Camden,19.0
2024-01-01,TFL-J-555129,Bus,London Bridge,Victoria,2024-01-01 09:36:00,2024-01-01 10:24:00,1.75,9,Southwark,Westminster,48.0
2024-07-27,TFL-J-241752,Tube,Stratford,Euston,2024-07-27 09:51:00,2024-07-27 10:20:00,3.9,1,Newham,Camden,29.0
2024-08-20,TFL-J-607558,Bus,Bank,Euston,2024-08-20 18:15:00,2024-08-20 18:59:00,1.75,1,City of London,Camden,44.0
2024-04-26,TFL-J-650348,Tube,Kings Cross,Euston,2024-04-26 17:49:00,2024-04-26 18:37:00,5.25,9,Camden,Camden,48.0
2024-07-31,TFL-J-119471,Tube,Waterloo,London Bridge,2024-07-31 16:53:00,2024-07-31 17:44:00,5.43,28,Lambeth,Southwark,51.0
2024-12-04,TFL-J-439420,Tube,Waterloo,Kings Cross,2024-12-04 07:23:00,2024-12-04 08:05:00,5.08,4,Lambeth,Camden,42.0
2024-11-18,TFL-J-724528,Tube,London Bridge,Waterloo,2024-11-18 09:13:00,2024-11-18 09:52:00,2.92,2,Southwark,Lambeth,39.0
2024-01-31,TFL-J-773931,Tube,Waterloo,Canary Wharf,2024-01-31 15:41:00,2024-01-31 16:10:00,4.19,3,Lambeth,Tower Hamlets,29.0
2024-10-12,TFL-J-298227,Tube,Liverpool Street,Victoria,2024-10-12 18:40:00,2024-10-12 19:14:00,12.35,0,City of London,Westminster,34.0
2024-04-06,TFL-J-845193,Tube,Victoria,London Bridge,2024-04-06 23:26:00,2024-04-07 00:08:00,3.34,10,Westminster,Southwark,42.0
2024-05-29,TFL-J-329003,Tube,Kings Cross,Canary Wharf,2024-05-29 18:59:00,2024-05-29 19:25:00,3.61,0,Camden,Tower Hamlets,26.0
2024-06-09,TFL-J-142025,Tube,Euston,London Bridge,2024-06-09 07:53:00,2024-06-09 08:30:00,4.79,14,Camden,Southwark,37.0
2024-10-09,TFL-J-546506,Tube,Bank,Stratford,2024-10-09 08:45:00,2024-10-09 09:27:00,6.88,5,City of London,Newham,42.0
2024-04-10,TFL-J-746486,Bus,Bank,Paddington,2024-04-10 18:20:00,2024-04-10 18:51:00,1.75,0,City of London,Westminster,31.0
2024-03-12,TFL-J-784374,Bus,Liverpool Street,Canary Wharf,2024-03-12 07:00:00,2024-03-12 07:25:00,1.75,3,City of London,Tower Hamlets,25.0
2024-06-07,TFL-J-324339,Bus,Kings Cross,Paddington,2024-06-07 21:52:00,2024-06-07 22:24:00,1.75,0,Camden,Westminster,32.0
2024-05-29,TFL-J-378425,Tube,Paddington,Bank,2024-05-29 17:08:00,2024-05-29 17:57:00,4.9,11,Westminster,City of London,49.0
2024-09-03,TFL-J-547477,Tube,Stratford,Liverpool Street,2024-09-03 16:31:00,2024-09-03 16:57:00,4.98,4,Newham,City of London,26.0
2024-04-21,TFL-J-462142,Tube,Victoria,Kings Cross,2024-04-21 07:08:00,2024-04-21 07:37:00,4.4,1,Westminster,Camden,29.0
2024-09-22,TFL-J-585199,Tube,Waterloo,London Bridge,2024-09-22 07:56:00,2024-09-22 08:27:00,3.48,1,Lambeth,Southwark,31.0
2024-06-15,TFL-J-302404,Bus,Waterloo,Canary Wharf,2024-06-15 07:00:00,2024-06-15 08:01:00,1.75,33,Lambeth,Tower Hamlets,61.0
2024-06-17,TFL-J-410153,Bus,Waterloo,Euston,2024-06-17 21:36:00,2024-06-17 21:53:00,1.75,2,Lambeth,Camden,17.0
2024-02-14,TFL-J-689603,Bus,Canary Wharf,Bank,2024-02-14 18:31:00,2024-02-14 18:58:00,1.75,12,Tower Hamlets,City of London,27.0
2024-12-18,TFL-J-449263,Bus,Liverpool Street,Euston,2024-12-18 07:39:00,2024-12-18 08:25:00,1.75,5,City of London,Camden,46.0
2024-12-05,TFL-J-466232,Overground,Victoria,Paddington,2024-12-05 23:24:00,2024-12-05 23:46:00,4.97,5,Westminster,Westminster,22.0
2024-05-17,TFL-J-791774,Bus,Victoria,Paddington,2024-05-17 10:00:00,2024-05-17 10:39:00,1.75,3,Westminster,Westminster,39.0
2024-05-30,TFL-J-527003,Tube,Waterloo,London Bridge,2024-05-30 16:14:00,2024-05-30 17:05:00,3.88,24,Lambeth,Southwark,51.0
2024-06-06,TFL-J-197956,Tube,Stratford,Paddington,2024-06-06 17:23:00,2024-06-06 17:52:00,4.04,4,Newham,Westminster,29.0
2024-03-23,TFL-J-492932,Bus,Paddington,Kings Cross,2024-03-23 08:42:00,2024-03-23 09:48:00,1.75,35,Westminster,Camden,66.0
2024-02-03,TFL-J-167513,Bus,Stratford,Victoria,2024-02-03 07:06:00,2024-02-03 07:52:00,1.75,9,Newham,Westminster,46.0
2024-11-03,TFL-J-582247,Tube,Euston,Canary Wharf,2024-11-03 07:47:00,2024-11-03 08:35:00,4.88,31,Camden,Tower Hamlets,48.0
2024-08-10,TFL-J-158539,Bus,Liverpool Street,London Bridge,2024-08-10 22:34:00,2024-08-10 23:06:00,1.75,0,City of London,Southwark,32.0
2024-12-19,TFL-J-320302,Tube,Waterloo,London Bridge,2024-12-19 20:35:00,2024-12-19 21:17:00,5.49,0,Lambeth,Southwark,42.0
2024-09-13,TFL-J-282702,Bus,London Bridge,Waterloo,2024-09-13 18:09:00,2024-09-13 18:45:00,1.75,7,Southwark,Lambeth,36.0
2024-05-23,TFL-J-921186,Tube,Stratford,Waterloo,2024-05-23 17:33:00,2024-05-23 18:30:00,3.57,16,Newham,Lambeth,57.0
2024-11-22,TFL-J-882718,Tube,Bank,Paddington,2024-11-22 10:45:00,2024-11-22 11:26:00,5.41,6,City of London,Westminster,41.0
2024-09-23,TFL-J-981673,Tube,Paddington,Canary Wharf,2024-09-23 16:52:00,2024-09-23 17:33:00,5.05,0,Westminster,Tower Hamlets,41.0
2024-10-19,TFL-J-623346,Tube,Bank,Euston,2024-10-19 16:54:00,2024-10-19 17:26:00,4.08,6,City of London,Camden,32.0
2024-09-27,TFL-J-872311,Bus,Paddington,Victoria,2024-09-27 08:00:00,2024-09-27 08:35:00,1.75,13,Westminster,Westminster,35.0
2024-11-07,TFL-J-558671,Tube,Victoria,Canary Wharf,2024-11-07 19:18:00,2024-11-07 19:43:00,4.5,1,Westminster,Tower Hamlets,25.0
2024-09-23,TFL-J-312239,Bus,Victoria,Euston,2024-09-23 21:45:00,2024-09-23 22:12:00,1.75,0,Westminster,Camden,27.0
2024-06-04,TFL-J-257735,Overground,Waterloo,Bank,2024-06-04 08:49:00,2024-06-04 09:29:00,4.22,20,Lambeth,City of London,40.0
2024-06-24,TFL-J-292505,Tube,Stratford,Canary Wharf,2024-06-24 09:20:00,2024-06-24 10:03:00,4.76,3,Newham,Tower Hamlets,43.0
2024-08-26,TFL-J-291934,Bus,Liverpool Street,Paddington,2024-08-26 18:24:00,2024-08-26 19:14:00,1.75,7,City of London,Westminster,50.0
2024-09-06,TFL-J-633741,Tube,Euston,Paddington,2024-09-06 08:02:00,2024-09-06 08:47:00,5.28,1,Camden,Westminster,45.0
2024-02-07,TFL-J-934295,Tube,Liverpool Street,Paddington,2024-02-07 08:34:00,2024-02-07 08:59:00,5.37,6,City of London,Westminster,25.0
2024-12-12,TFL-J-713047,Tube,Canary Wharf,Kings Cross,2024-12-12 07:49:00,2024-12-12 09:20:00,2.96,61,Tower Hamlets,Camden,91.0
2024-08-07,TFL-J-671019,Overground,Victoria,Kings Cross,2024-08-07 17:53:00,2024-08-07 18:42:00,3.65,30,Westminster,Camden,49.0
2024-11-06,TFL-J-670486,Tube,London Bridge,Victoria,2024-11-06 08:00:00,2024-11-06 08:23:00,3.04,2,Southwark,Westminster,23.0
2024-02-11,TFL-J-730556,Tube,Bank,Waterloo,2024-02-11 10:13:00,2024-02-11 10:36:00,3.09,1,City of London,Lambeth,23.0
2024-01-30,TFL-J-904669,Tube,Waterloo,Stratford,2024-01-30 09:45:00,2024-01-30 10:39:00,3.75,10,Lambeth,Newham,54.0
2024-05-12,TFL-J-293431,Bus,Kings Cross,London Bridge,2024-05-12 18:03:00,2024-05-12 18:35:00,1.75,7,Camden,Southwark,32.0
2024-01-15,TFL-J-762807,Bus,Kings Cross,Waterloo,2024-01-15 18:01:00,2024-01-15 18:18:00,1.75,2,Camden,Lambeth,17.0
2024-12-08,TFL-J-240223,Tube,Euston,Liverpool Street,2024-12-08 21:27:00,2024-12-08 22:09:00,2.82,3,Camden,City of London,42.0
2024-03-23,TFL-J-326767,Tube,Bank,Canary Wharf,2024-03-23 18:30:00,2024-03-23 19:06:00,4.49,0,City of London,Tower Hamlets,36.0
2024-09-28,TFL-J-269691,Bus,Liverpool Street,Stratford,2024-09-28 14:20:00,2024-09-28 14:48:00,1.75,1,City of London,Newham,28.0
2024-05-20,TFL-J-626281,Bus,Stratford,Paddington,2024-05-20 16:30:00,2024-05-20 16:59:00,1.75,2,Newham,Westminster,29.0
2024-09-21,TFL-J-175210,Tube,Bank,Euston,2024-09-21 23:32:00,2024-09-22 00:15:00,3.57,1,City of London,Camden,43.0
2024-08-21,TFL-J-182267,Tube,Stratford,Waterloo,2024-08-21 18:37:00,2024-08-21 19:54:00,3.69,56,Newham,Lambeth,77.0
2024-10-21,TFL-J-262998,Bus,Liverpool Street,Euston,2024-10-21 09:55:00,2024-10-21 10:49:00,1.75,11,City of London,Camden,54.0
2024-11-10,TFL-J-882749,Tube,Waterloo,Paddington,2024-11-10 17:05:00,2024-11-10 17:49:00,5.5,8,Lambeth,Westminster,44.0
2024-10-17,TFL-J-898478,Tube,Euston,Waterloo,2024-10-17 08:45:00,2024-10-17 09:31:00,3.96,6,Camden,Lambeth,46.0
2024-05-12,TFL-J-513805,Bus,Victoria,Waterloo,2024-05-12 07:14:00,2024-05-12 07:41:00,1.75,8,Westminster,Lambeth,27.0
2024-06-03,TFL-J-111709,Tube,Paddington,Victoria,2024-06-03 08:45:00,2024-06-03 09:47:00,4.04,26,Westminster,Westminster,62.0
2024-03-19,TFL-J-683778,Bus,Canary Wharf,Kings Cross,2024-03-19 18:09:00,2024-03-19 19:07:00,1.75,24,Tower Hamlets,Camden,58.0
2024-12-17,TFL-J-233851,Tube,Kings Cross,Bank,2024-12-17 12:34:00,2024-12-17 13:16:00,3.66,1,Camden,City of London,42.0
2024-07-27,TFL-J-693157,Tube,Stratford,Waterloo,2024-07-27 13:24:00,2024-07-27 14:05:00,3.67,2,Newham,Lambeth,41.0
2024-12-08,TFL-J-323884,Bus,Victoria,Stratford,2024-12-08 23:10:00,2024-12-08 23:47:00,1.75,1,Westminster,Newham,37.0
2024-08-19,TFL-J-581544,Bus,Waterloo,Kings Cross,2024-08-19 07:16:00,2024-08-19 08:04:00,1.75,7,Lambeth,Camden,48.0
